allstr,str_num,num_string,allnum,disc_num,nomeaning_num,nomeaning_str,missing10,missing50,targetnum,targetstr
r,5,735,1798,5,1,T,0,1,0,F
p,3,1085,2341,8,1,T,0,1,0,F
d,q,7921,5403,6,1,T,0,1,0,F
q,3,4168,2151,10,1,T,0,1,0,F
r,6,3977,3,4,1,T,0,1,0,F
u,9,3211,8415,5,1,T,0,1,0,F
t,e,6900,7825,5,1,T,0,1,0,F
x,1,3456,5059,1,1,T,0,1,0,F
e,o,3808,960,0,1,T,0,1,0,F
u,y,6710,6347,1,1,T,0,1,0,F
i,y,3631,2704,1,1,T,0,1,0,F
h,i,9129,1628,8,1,T,0,1,0,F
r,5,6348,9324,0,1,T,0,1,0,F
t,u,6352,2958,5,1,T,0,1,0,F
o,1,9872,7213,3,1,T,0,1,0,F
t,u,5349,561,6,1,T,0,1,0,F
d,2,3534,2013,2,1,T,0,1,0,F
p,p,2287,2297,0,1,T,0,1,0,F
d,0,7854,4246,6,1,T,0,1,0,F
g,e,5239,2728,2,1,T,0,1,0,F
m,6,2059,5807,3,1,T,0,1,0,F
b,r,3696,7118,0,1,T,0,1,0,F
z,6,7585,3697,0,1,T,0,1,0,F
n,5,7285,4812,3,1,T,0,1,0,F
g,7,7125,6530,10,1,T,0,1,0,F
r,q,9439,3540,7,1,T,0,1,0,F
u,9,2623,2666,3,1,T,0,1,0,F
j,8,4245,9960,1,1,T,0,1,0,F
n,2,7697,5044,10,1,T,0,1,0,F
u,7,2291,5544,5,1,T,0,1,0,F
z,0,4751,5322,3,1,T,0,1,0,F
t,9,6510,9413,9,1,T,0,1,0,F
d,3,6603,4343,3,1,T,0,1,0,F
i,6,7375,5071,6,1,T,0,1,0,F
x,5,6883,1686,1,1,T,0,1,0,F
p,i,5382,1950,0,1,T,0,1,0,F
l,o,7757,2718,1,1,T,0,1,0,F
f,3,9081,4231,5,1,T,0,1,0,F
r,4,7316,7412,6,1,T,0,1,0,F
e,u,9267,3919,10,1,T,0,1,0,F
o,4,6481,2312,3,1,T,0,1,0,F
o,p,4388,5292,0,1,T,0,1,0,F
n,4,5903,8364,3,1,T,0,1,0,F
r,i,9556,2057,2,1,T,0,1,0,F
b,p,1592,2395,2,1,T,0,1,0,F
n,4,5235,6126,9,1,T,0,1,0,F
x,q,9975,2399,4,1,T,0,1,0,F
k,3,3515,4004,0,1,T,0,1,0,F
z,e,4452,3729,8,1,T,0,1,0,F
b,i,4495,3537,1,1,T,0,1,0,F
p,8,7181,7803,5,1,T,0,1,0,F
p,o,3579,8673,8,1,T,0,1,0,F
b,7,9679,9241,3,1,T,0,1,0,F
y,q,7241,3643,10,1,T,0,1,0,F
k,6,5361,1841,6,1,T,0,1,0,F
m,q,2458,2138,4,1,T,0,1,0,F
o,4,2575,6411,5,1,T,0,1,0,F
h,u,6544,9541,2,1,T,0,1,0,F
l,p,6756,1738,9,1,T,0,1,0,F
z,5,4650,2473,7,1,T,0,1,0,F
m,5,9625,6279,9,1,T,0,1,0,F
o,u,762,905,7,1,T,0,1,0,F
t,u,1343,7774,2,1,T,0,1,0,F
l,9,6509,1245,7,1,T,0,0,0,F
b,r,3159,9957,4,1,T,0,0,0,F
r,w,5292,1847,6,1,T,0,0,0,F
c,i,5515,5220,0,1,T,0,0,0,F
w,1,1480,2099,0,1,T,0,0,0,F
r,i,8509,1008,5,1,T,0,0,0,F
t,p,1431,4486,4,1,T,0,0,0,F
l,r,198,4970,3,1,T,0,0,0,F
g,2,7783,1849,6,1,T,0,0,0,F
a,e,6254,6241,7,1,T,0,0,0,F
f,4,7263,7036,10,1,T,0,0,0,F
w,4,4822,41,0,1,T,0,0,0,F
q,y,548,5489,8,1,T,0,0,0,F
t,4,8574,8262,10,1,T,0,0,0,F
n,0,9981,8158,10,1,T,0,0,0,F
i,4,5378,3827,1,1,T,0,0,0,F
e,1,5863,1274,2,1,T,0,0,0,F
d,8,4168,4314,5,1,T,0,0,0,F
a,5,7764,4616,9,1,T,0,0,0,F
k,i,4061,3721,8,1,T,0,0,0,F
w,4,8638,3010,6,1,T,0,0,0,F
y,q,2706,94,4,1,T,0,0,0,F
w,6,2538,5915,10,1,T,0,0,0,F
o,0,800,9492,6,1,T,0,0,0,F
e,y,1345,2302,3,1,T,0,0,0,F
q,0,3575,5875,4,1,T,0,0,0,F
d,3,4618,3411,1,1,T,0,0,0,F
j,4,5245,6101,2,1,T,0,0,0,F
x,8,4813,2984,0,1,T,0,0,0,F
y,1,7953,1622,7,1,T,0,0,0,F
k,8,4529,88,6,1,T,0,0,0,F
z,0,9111,7091,0,1,T,0,0,0,F
y,t,8190,2730,2,1,T,0,0,0,F
d,q,2949,1178,8,1,T,0,0,0,F
q,i,1425,6325,1,1,T,0,0,0,F
p,u,2865,9119,5,1,T,0,0,0,F
s,4,8509,2794,9,1,T,0,0,0,F
a,3,2128,1732,2,1,T,0,0,0,F
m,e,9118,5690,1,1,T,0,0,0,F
y,4,2338,8408,2,1,T,0,0,0,F
z,7,5280,4905,8,1,T,0,0,0,F
f,2,6565,1528,5,1,T,0,0,0,F
k,9,324,1359,10,1,T,0,0,0,F
t,7,4909,766,10,1,T,0,0,0,F
x,p,9390,3526,1,1,T,0,0,0,F
n,3,4121,8325,2,1,T,0,0,0,F
q,e,5308,3514,9,1,T,0,0,0,F
c,4,1281,6401,5,1,T,0,0,0,F
z,i,263,1315,2,1,T,0,0,0,F
f,6,9124,3695,3,1,T,0,0,0,F
w,r,2976,799,3,1,T,0,0,0,F
z,r,5980,2343,3,1,T,0,0,0,F
q,1,329,4782,2,1,T,0,0,0,F
m,1,8416,2987,3,1,T,0,0,0,F
k,u,5536,1500,8,1,T,0,0,0,F
u,r,7092,8637,4,1,T,0,0,0,F
m,u,2672,8310,5,1,T,0,0,0,F
l,e,1669,9332,9,1,T,0,0,0,F
x,e,8407,6522,10,1,T,0,0,0,F
h,o,1450,4437,6,1,T,0,0,0,F
e,8,9477,9052,3,1,T,0,0,0,F
n,t,6380,2149,6,1,T,0,0,0,F
q,7,2554,6531,0,1,T,0,0,0,F
c,e,8044,9252,3,1,T,0,0,0,F
g,o,4927,8376,3,1,T,0,0,0,F
k,8,8865,8737,0,1,T,0,0,0,F
e,7,8292,7466,6,1,T,0,0,0,F
v,3,9295,4604,2,1,T,0,0,0,F
k,1,9163,4522,10,1,T,0,0,0,F
p,p,6920,8473,9,1,T,0,0,0,F
m,7,5151,9537,8,1,T,0,0,0,F
b,3,1423,6263,9,1,T,0,0,0,F
u,7,3201,8440,10,1,T,0,0,0,F
y,5,8567,73,3,1,T,0,0,0,F
u,i,9284,8775,0,1,T,0,0,0,F
q,e,1821,9880,3,1,T,0,0,0,F
e,i,6365,7682,5,1,T,0,0,0,F
t,i,3408,7880,9,1,T,0,0,0,F
u,8,9780,9651,0,1,T,0,0,0,F
a,o,7655,9146,3,1,T,0,0,0,F
l,2,5028,2332,1,1,T,0,0,0,F
z,6,2805,2280,0,1,T,0,0,0,F
o,1,3230,8696,8,1,T,0,0,0,F
w,7,8073,4997,9,1,T,0,0,0,F
e,r,5882,3782,6,1,T,0,0,0,F
p,q,6681,2200,4,1,T,0,0,0,F
o,r,5056,8647,6,1,T,0,0,0,F
m,2,9981,6586,4,1,T,0,0,0,F
h,i,8635,6996,9,1,T,0,0,0,F
p,y,8391,976,4,1,T,0,0,0,F
l,r,469,8611,6,1,T,0,0,0,F
w,q,5197,5288,1,1,T,0,0,0,F
a,1,224,3003,2,1,T,0,0,0,F
l,4,5288,9476,3,1,T,0,0,0,F
f,0,7586,6361,3,1,T,0,0,0,F
k,p,2184,8448,6,1,T,0,0,0,F
s,p,3109,7792,9,1,T,0,0,0,F
h,y,8173,6705,3,1,T,0,0,0,F
w,p,5053,7948,5,1,T,0,0,0,F
q,7,4534,4176,1,1,T,0,0,0,F
g,3,5816,8186,7,1,T,0,0,0,F
l,e,8034,4324,3,1,T,0,0,0,F
a,p,8374,503,10,1,T,0,0,0,F
d,1,6748,7624,7,1,T,0,0,0,F
i,3,4731,5626,5,1,T,0,0,0,F
g,9,9936,2990,3,1,T,0,0,0,F
k,e,6188,836,7,1,T,0,0,0,F
p,0,5515,9592,0,1,T,0,0,0,F
r,w,1197,7083,10,1,T,0,0,0,F
d,4,9807,3210,10,1,T,0,0,0,F
m,u,1541,7610,2,1,T,0,0,0,F
s,3,6615,6424,7,1,T,0,0,0,F
x,8,948,3648,7,1,T,0,0,0,F
u,o,4670,262,5,1,T,0,0,0,F
k,y,7237,3331,1,1,T,0,0,0,F
g,8,9601,4219,3,1,T,0,0,0,F
o,t,2859,7534,7,1,T,0,0,0,F
m,4,8135,9796,1,1,T,0,0,0,F
d,w,6700,6613,10,1,T,0,0,0,F
q,q,910,888,10,1,T,0,0,0,F
i,r,1999,100,9,1,T,0,0,0,F
w,u,6593,9155,3,1,T,0,0,0,F
z,4,7957,5597,4,1,T,0,0,0,F
i,u,9803,4915,10,1,T,0,0,0,F
t,0,7864,8323,7,1,T,0,0,0,F
u,7,943,2386,6,1,T,0,0,0,F
t,4,1410,4783,7,1,T,0,0,0,F
k,p,9983,3250,3,1,T,0,0,0,F
j,9,1562,5372,3,1,T,0,0,0,F
l,t,6741,6829,7,1,T,0,0,0,F
a,r,1842,8715,2,1,T,0,0,0,F
e,5,8589,3207,5,1,T,0,0,0,F
m,p,705,3315,9,1,T,0,0,0,F
g,5,1546,6729,4,1,T,0,0,0,F
p,p,1808,3684,7,1,T,0,0,0,F
e,y,8535,1342,0,1,T,0,0,0,F
b,0,4394,5151,7,1,T,0,0,0,F
c,0,1942,9723,7,1,T,0,0,0,F
t,0,7523,4150,4,1,T,0,0,0,F
q,e,3474,421,10,1,T,0,0,0,F
g,y,8349,4754,1,1,T,0,0,0,F
x,e,7312,4524,3,1,T,0,0,0,F
f,i,2900,7006,7,1,T,0,0,0,F
x,8,8251,2941,10,1,T,0,0,0,F
x,p,2370,1245,7,1,T,0,0,0,F
a,y,2509,6496,6,1,T,0,0,0,F
e,3,4543,660,0,1,T,0,0,0,F
j,4,2676,3525,10,1,T,0,0,0,F
k,0,1502,35,4,1,T,0,0,0,F
i,5,8913,4330,6,1,T,0,0,0,F
b,9,535,8368,7,1,T,0,0,0,F
z,o,1023,9137,8,1,T,0,0,0,F
m,3,9511,1335,1,1,T,0,0,0,F
g,0,4439,7589,4,1,T,0,0,0,F
m,p,9866,9692,7,1,T,0,0,0,F
t,9,4055,1879,0,1,T,0,0,0,F
l,o,1085,5495,0,1,T,0,0,0,F
a,9,1219,8192,1,1,T,0,0,0,F
j,w,2473,2043,1,1,T,0,0,0,F
g,1,9500,5703,4,1,T,0,0,0,F
n,7,9760,5475,7,1,T,0,0,0,F
g,1,6928,362,1,1,T,0,0,0,F
p,3,197,6838,1,1,T,0,0,0,F
s,6,431,5929,4,1,T,0,0,0,F
e,3,8779,6104,3,1,T,0,0,0,F
c,2,2763,4151,10,1,T,0,0,0,F
z,i,7511,9408,3,1,T,0,0,0,F
s,8,3727,4476,9,1,T,0,0,0,F
g,8,452,7530,3,1,T,0,0,0,F
q,q,2074,1938,8,1,T,0,0,0,F
n,2,5958,6864,2,1,T,0,0,0,F
u,6,2578,3949,5,1,T,0,0,0,F
c,1,971,2062,3,1,T,0,0,0,F
d,e,9829,3848,10,1,T,0,0,0,F
b,u,6952,2573,8,1,T,0,0,0,F
q,1,9676,844,5,1,T,0,0,0,F
d,e,8611,4250,3,1,T,0,0,0,F
v,u,4028,8225,3,1,T,0,0,0,F
a,y,3981,5695,4,1,T,0,0,0,F
o,q,1766,82,4,1,T,0,0,0,F
y,5,5025,1329,3,1,T,0,0,0,F
c,t,324,2693,9,1,T,0,0,0,F
m,7,9513,5813,8,1,T,0,0,0,F
f,r,3862,9647,4,1,T,0,0,0,F
n,r,5961,4815,2,1,T,0,0,0,F
q,7,6318,7612,1,1,T,0,0,0,F
p,p,4362,1331,6,1,T,0,0,0,F
w,w,7118,9405,4,1,T,0,0,0,F
g,w,6322,2912,1,1,T,0,0,0,F
r,i,5151,3399,3,1,T,0,0,0,F
b,q,3502,1816,6,1,T,0,0,0,F
p,1,7600,5911,0,1,T,0,0,0,F
a,2,9242,3650,3,1,T,0,0,0,F
h,t,8767,4014,1,1,T,0,0,0,F
f,e,7145,1185,3,1,T,0,0,0,F
t,t,6062,4991,1,1,T,0,0,0,F
p,0,8300,5857,7,1,T,0,0,0,F
e,5,9466,4982,4,1,T,0,0,0,F
w,t,5325,9654,1,1,T,0,0,0,F
z,9,4779,1710,2,1,T,0,0,0,F
m,3,6542,1134,6,1,T,0,0,0,F
k,r,6983,8842,9,1,T,0,0,0,F
b,r,713,4343,7,1,T,0,0,0,F
j,y,1471,2333,4,1,T,0,0,0,F
l,r,3004,6247,5,1,T,0,0,0,F
m,2,260,7129,8,1,T,0,0,0,F
q,u,5642,8529,9,1,T,0,0,0,F
a,u,3757,2374,8,1,T,0,0,0,F
z,7,9961,6782,3,1,T,0,0,0,F
v,2,1959,4722,1,1,T,0,0,0,F
o,w,9277,3555,9,1,T,0,0,0,F
f,6,5569,6895,8,1,T,0,0,0,F
v,3,6492,8725,5,1,T,0,0,0,F
r,4,8129,8832,1,1,T,0,0,0,F
q,4,7811,7480,0,1,T,0,0,0,F
h,t,267,5159,6,1,T,0,0,0,F
j,7,2030,5626,1,1,T,0,0,0,F
a,u,5596,482,2,1,T,0,0,0,F
d,8,3340,3836,6,1,T,0,0,0,F
m,2,2564,5398,7,1,T,0,0,0,F
r,p,5290,1722,0,1,T,0,0,0,F
z,1,7784,8318,10,1,T,0,0,0,F
p,4,2594,7582,7,1,T,0,0,0,F
m,2,2355,3730,0,1,T,0,0,0,F
l,e,5883,513,0,1,T,0,0,0,F
l,6,6795,816,9,1,T,0,0,0,F
y,y,4344,3331,4,1,T,0,0,0,F
r,t,8386,9116,8,1,T,0,0,0,F
l,7,739,4208,2,1,T,0,0,0,F
u,8,1659,161,8,1,T,0,0,0,F
d,2,1508,699,10,1,T,0,0,0,F
e,e,7780,4738,6,1,T,0,0,0,F
j,9,5920,9572,4,1,T,0,0,0,F
h,o,8226,755,7,1,T,0,0,0,F
f,u,7725,3551,8,1,T,0,0,0,F
k,1,3031,2811,2,1,T,0,0,0,F
u,5,5201,8402,9,1,T,0,0,0,F
l,t,2259,1696,2,1,T,0,0,0,F
k,t,4334,824,10,1,T,0,0,0,F
l,6,1727,6121,3,1,T,0,0,0,F
o,i,919,7108,8,1,T,0,0,0,F
t,9,2961,9054,1,1,T,0,0,0,F
l,w,3444,6313,9,1,T,0,0,0,F
k,p,1449,3455,6,1,T,0,0,0,F
t,8,2735,2051,6,1,T,0,0,0,F
p,5,2882,7659,5,1,T,0,0,0,F
g,w,3976,4543,9,1,T,0,0,0,F
e,q,7553,8538,0,1,T,0,0,0,F
w,5,1916,2321,2,1,T,0,0,0,F
x,3,683,5563,1,1,T,0,0,0,F
y,y,7408,7572,0,1,T,0,0,0,F
h,3,2849,3484,2,1,T,0,0,0,F
r,o,1852,9458,7,1,T,0,0,0,F
m,p,8227,9363,8,1,T,0,0,0,F
e,5,2776,756,7,1,T,0,0,0,F
n,1,2219,6873,0,1,T,0,0,0,F
c,2,520,3435,4,1,T,0,0,0,F
j,0,7920,5538,2,1,T,0,0,0,F
y,3,4729,3099,2,1,T,0,0,0,F
v,3,7897,4498,3,1,T,0,0,0,F
m,6,9785,1054,5,1,T,0,0,0,F
o,q,3793,2641,1,1,T,0,0,0,F
v,3,7943,9589,5,1,T,0,0,0,F
i,u,9475,6157,6,1,T,0,0,0,F
q,e,857,9101,8,1,T,0,0,0,F
k,3,1431,1679,1,1,T,0,0,0,F
s,o,9556,9157,6,1,T,0,0,0,F
e,9,9703,265,2,1,T,0,0,0,F
l,9,1782,5738,8,1,T,0,0,0,F
v,6,8214,4161,7,1,T,0,0,0,F
i,w,3302,7912,5,1,T,0,0,0,F
u,u,8842,6526,9,1,T,0,0,0,F
a,7,9502,5361,1,1,T,0,0,0,F
d,y,5413,6428,5,1,T,0,0,0,F
a,e,3662,66,9,1,T,0,0,0,F
y,1,2809,9478,0,1,T,0,0,0,F
f,8,2126,5582,9,1,T,0,0,0,F
r,i,3015,8569,2,1,T,0,0,0,F
q,7,7976,7024,4,1,T,0,0,0,F
q,2,9824,780,4,1,T,0,0,0,F
c,2,5968,7464,3,1,T,0,0,0,F
a,5,1404,5982,3,1,T,0,0,0,F
v,2,5738,6199,2,1,T,0,0,0,F
q,q,2165,6742,2,1,T,0,0,0,F
e,r,7087,3922,1,1,T,0,0,0,F
o,w,9642,3893,7,1,T,0,0,0,F
m,0,5901,2520,8,1,T,0,0,0,F
t,4,5640,5933,1,1,T,0,0,0,F
q,q,932,6918,7,1,T,0,0,0,F
n,5,3994,9772,6,1,T,0,0,0,F
k,3,3224,5060,7,1,T,0,0,0,F
a,w,3102,4730,2,1,T,0,0,0,F
k,e,1946,6924,3,1,T,0,0,0,F
t,q,5457,635,10,1,T,0,0,0,F
p,6,1406,5273,7,1,T,0,0,0,F
d,o,6036,856,9,1,T,0,0,0,F
d,8,7593,7551,7,1,T,0,0,0,F
n,p,9713,949,2,1,T,0,0,0,F
z,r,4222,9609,7,1,T,0,0,0,F
w,9,7578,7275,0,1,T,0,0,0,F
d,8,1076,3998,8,1,T,0,0,0,F
l,2,4149,2531,6,1,T,0,0,0,F
j,9,8302,8725,9,1,T,0,0,0,F
f,2,8982,9151,3,1,T,0,0,0,F
k,i,255,8574,2,1,T,0,0,0,F
w,6,3395,1530,7,1,T,0,0,0,F
n,8,8705,1181,9,1,T,0,0,0,F
x,q,1465,630,3,1,T,0,0,0,F
f,3,4399,5191,2,1,T,0,0,0,F
f,e,6499,9058,2,1,T,0,0,0,F
f,i,40,9542,10,1,T,0,0,0,F
a,5,8859,5531,9,1,T,0,0,0,F
h,u,6988,4885,7,1,T,0,0,0,F
g,i,1977,1534,1,1,T,0,0,0,F
k,5,331,4055,6,1,T,0,0,0,F
k,4,6951,9794,8,1,T,0,0,0,F
b,e,9055,9967,6,1,T,0,0,0,F
i,p,6458,5660,0,1,T,0,0,0,F
r,t,3575,8568,0,1,T,0,0,0,F
p,o,419,3650,3,1,T,0,0,0,F
b,w,1708,1812,3,1,T,0,0,0,F
c,w,6944,8657,8,1,T,0,0,0,F
z,7,1978,3212,10,1,T,0,0,0,F
p,9,7983,6124,5,1,T,0,0,0,F
z,y,1468,1367,1,1,T,0,0,0,F
d,7,7238,9473,4,1,T,0,0,0,F
v,3,7339,6338,6,1,T,0,0,0,F
k,p,3921,5676,9,1,T,0,0,0,F
t,p,5358,6842,0,1,T,0,0,0,F
z,o,4597,957,4,1,T,0,0,0,F
m,i,7672,9629,7,1,T,0,0,0,F
r,7,7967,6799,2,1,T,0,0,0,F
o,w,1184,5038,7,1,T,0,0,0,F
v,e,5871,6869,8,1,T,0,0,0,F
b,2,1285,3793,4,1,T,0,0,0,F
c,0,1094,1714,1,1,T,0,0,0,F
g,r,110,1877,0,1,T,0,0,0,F
v,p,3394,5199,6,1,T,0,0,0,F
v,0,5193,1028,2,1,T,0,0,0,F
z,2,3079,9092,0,1,T,0,0,0,F
k,3,9499,6642,1,1,T,0,0,0,F
a,u,6285,9042,5,1,T,0,0,0,F
h,8,337,2263,4,1,T,0,0,0,F
l,0,2089,9730,0,1,T,0,0,0,F
r,i,9273,2440,1,1,T,0,0,0,F
s,6,4977,4488,6,1,T,0,0,0,F
f,4,5431,7233,7,1,T,0,0,0,F
q,6,855,2379,9,1,T,0,0,0,F
l,i,1459,9916,7,1,T,0,0,0,F
e,i,4920,3963,9,1,T,0,0,0,F
o,4,5949,8439,4,1,T,0,0,0,F
d,7,5787,4852,10,1,T,0,0,0,F
z,r,5090,9668,9,1,T,0,0,0,F
t,w,9450,1722,10,1,T,0,0,0,F
z,r,8204,7021,1,1,T,0,0,0,F
d,w,6270,7029,8,1,T,0,0,0,F
h,o,5747,8385,3,1,T,0,0,0,F
u,y,1881,5883,2,1,T,0,0,0,F
z,q,3629,7606,3,1,T,0,0,0,F
z,p,5770,7061,9,1,T,0,0,0,F
q,4,4160,8787,8,1,T,0,0,0,F
j,w,5209,4779,10,1,T,0,0,0,F
u,8,3066,2447,2,1,T,0,0,0,F
n,r,5493,6422,2,1,T,0,0,0,F
h,5,8330,1348,6,1,T,0,0,0,F
h,3,517,6792,1,1,T,0,0,0,F
j,o,8719,5656,4,1,T,0,0,0,F
t,5,5290,8997,4,1,T,0,0,0,F
a,u,5542,7151,6,1,T,0,0,0,F
s,y,5485,6819,5,1,T,0,0,0,F
f,q,8880,2831,4,1,T,0,0,0,F
h,0,4336,6588,7,1,T,0,0,0,F
l,u,265,8038,9,1,T,0,0,0,F
a,o,3126,2738,0,1,T,0,0,0,F
w,q,5041,9091,5,1,T,0,0,0,F
c,o,4468,7099,3,1,T,0,0,0,F
c,y,2426,8988,5,1,T,0,0,0,F
a,8,9426,2846,0,1,T,0,0,0,F
r,y,5830,2979,10,1,T,0,0,0,F
i,2,4704,9667,9,1,T,0,0,0,F
j,8,5663,7039,9,1,T,0,0,0,F
v,6,7891,4112,1,1,T,0,0,0,F
r,8,9134,8369,9,1,T,0,0,0,F
i,o,7081,4563,6,1,T,0,0,0,F
f,4,9586,1035,6,1,T,0,0,0,F
a,2,8187,5750,6,1,T,0,0,0,F
l,5,4786,676,8,1,T,0,0,0,F
s,4,4595,7063,1,1,T,0,0,0,F
c,e,4404,7164,3,1,T,0,0,0,F
p,i,1007,1566,9,1,T,0,0,0,F
w,p,1997,5139,7,1,T,0,0,0,F
j,6,9750,7283,9,1,T,0,0,0,F
g,e,2905,9692,4,1,T,0,0,0,F
b,i,4160,9084,2,1,T,0,0,0,F
y,0,1274,5168,6,1,T,0,0,0,F
v,t,5967,2512,7,1,T,0,0,0,F
q,6,9908,1767,4,1,T,0,0,0,F
l,1,6418,6323,1,1,T,0,0,0,F
o,u,9258,6049,2,1,T,0,0,0,F
g,8,8218,3625,0,1,T,0,0,0,F
t,e,1258,7630,10,1,T,0,0,0,F
d,5,3439,1181,7,1,T,0,0,0,F
v,u,4331,6525,0,1,T,0,0,0,F
o,q,4358,3014,2,1,T,0,0,0,F
a,6,3291,6805,2,1,T,0,0,0,F
o,e,1577,5092,5,1,T,0,0,0,F
s,t,1537,4082,2,1,T,0,0,0,F
p,9,6190,2505,10,1,T,0,0,0,F
j,y,8282,6830,9,1,T,0,0,0,F
v,e,8834,3451,5,1,T,0,0,0,F
y,o,3899,9865,4,1,T,0,0,0,F
p,6,653,1864,3,1,T,0,0,0,F
z,0,3625,2202,9,1,T,0,0,0,F
c,i,9663,9475,7,1,T,0,0,0,F
g,q,4203,210,5,1,T,0,0,0,F
k,p,3200,6351,2,1,T,0,0,0,F
x,i,2372,5459,7,1,T,0,0,0,F
g,0,4169,4685,5,1,T,0,0,0,F
c,t,2190,1673,1,1,T,0,0,0,F
f,9,1574,7412,2,1,T,0,0,0,F
o,4,6774,4562,5,1,T,0,0,0,F
y,6,4663,9827,10,1,T,0,0,0,F
d,8,7465,7205,0,1,T,0,0,0,F
t,i,7105,3905,4,1,T,0,0,0,F
s,0,4378,7151,3,1,T,0,0,0,F
i,t,1928,3741,7,1,T,0,0,0,F
c,r,422,5143,2,1,T,0,0,0,F
o,q,2739,1102,3,1,T,0,0,0,F
j,9,2211,1066,9,1,T,0,0,0,F
x,1,2062,6057,8,1,T,0,0,0,F
b,1,7906,7582,8,1,T,0,0,0,F
l,u,5901,1477,5,1,T,0,0,0,F
x,r,6830,9547,8,1,T,0,0,0,F
x,6,2373,5427,10,1,T,0,0,0,F
i,4,9571,6290,3,1,T,0,0,0,F
p,e,325,6895,3,1,T,0,0,0,F
v,2,1190,2970,0,1,T,0,0,0,F
y,5,2000,6566,1,1,T,0,0,0,F
d,2,5090,2025,6,1,T,0,0,0,F
q,2,4211,731,6,1,T,0,0,0,F
f,q,938,8693,8,1,T,0,0,0,F
d,w,4030,5115,8,1,T,0,0,0,F
d,e,9295,4916,4,1,T,0,0,0,F
n,y,860,716,7,1,T,0,0,0,F
b,6,3616,9896,1,1,T,0,0,0,F
j,7,5339,9753,4,1,T,0,0,0,F
e,3,9083,656,10,1,T,0,0,0,F
b,y,4448,418,8,1,T,0,0,0,F
e,u,5554,6857,8,1,T,0,0,0,F
n,8,7607,6875,1,1,T,0,0,0,F
p,1,508,340,0,1,T,0,0,0,F
x,u,6566,2643,3,1,T,0,0,0,F
s,6,3053,4194,7,1,T,0,0,0,F
w,e,1866,5842,5,1,T,0,0,0,F
s,4,6864,1104,9,1,T,0,0,0,F
a,q,4511,5793,8,1,T,0,0,0,F
l,e,2276,9241,5,1,T,0,0,0,F
b,u,4294,4450,8,1,T,0,0,0,F
k,9,6481,897,7,1,T,0,0,0,F
u,w,5580,3919,3,1,T,0,0,0,F
u,y,3103,7841,9,1,T,0,0,0,F
s,y,9942,3448,4,1,T,0,0,0,F
l,o,9915,3544,9,1,T,0,0,0,F
k,7,6410,9993,9,1,T,0,0,0,F
f,6,4044,3572,3,1,T,0,0,0,F
q,q,6054,5842,8,1,T,0,0,0,F
q,6,4049,4269,6,1,T,0,0,0,F
p,5,1491,984,1,1,T,0,0,0,F
z,9,4431,5876,3,1,T,0,0,0,F
s,p,5398,3517,9,1,T,0,0,0,F
q,u,6844,8238,8,1,T,0,0,0,F
d,5,6489,4875,2,1,T,0,0,0,F
p,o,1423,3277,0,1,T,0,0,0,F
v,8,1493,6338,1,1,T,0,0,0,F
s,9,1853,2450,10,1,T,0,0,0,F
d,r,2350,2329,8,1,T,0,0,0,F
u,o,7676,7971,4,1,T,0,0,0,F
n,6,7632,4858,4,1,T,0,0,0,F
l,o,3889,9751,3,1,T,0,0,0,F
n,e,3791,4377,1,1,T,0,0,0,F
a,o,9777,2151,9,1,T,0,0,0,F
p,i,6711,2765,9,1,T,0,0,0,F
b,9,1685,6261,4,1,T,0,0,0,F
v,q,1563,2283,5,1,T,0,0,0,F
o,8,2547,6912,4,1,T,0,0,0,F
w,6,4123,6693,5,1,T,0,0,0,F
o,6,7641,7471,4,1,T,0,0,0,F
v,e,4757,757,2,1,T,0,0,0,F
u,6,5431,2606,4,1,T,0,0,0,F
l,6,5247,4868,6,1,T,0,0,0,F
j,7,5550,4320,4,1,T,0,0,0,F
c,7,9679,1579,10,1,T,0,0,0,F
o,u,1246,7882,4,1,T,0,0,0,F
j,9,5113,1062,3,1,T,0,0,0,F
q,1,9319,7448,6,1,T,0,0,0,F
n,3,8346,3836,4,1,T,0,0,0,F
q,3,8912,5130,4,1,T,0,0,0,F
r,i,8652,5523,0,1,T,0,0,0,F
g,t,6756,5778,6,1,T,0,0,0,F
f,5,9413,3007,6,1,T,0,0,0,F
l,9,6150,5307,7,1,T,0,0,0,F
e,2,9659,4230,4,1,T,0,0,0,F
l,r,4227,4124,10,1,T,0,0,0,F
q,p,8331,536,3,1,T,0,0,0,F
f,6,6373,2802,0,1,T,0,0,0,F
y,u,200,6916,1,1,T,0,0,0,F
l,y,8132,6299,4,1,T,0,0,0,F
a,e,928,9249,7,1,T,0,0,0,F
y,1,9659,4670,8,1,T,0,0,0,F
x,9,237,167,7,1,T,0,0,0,F
g,6,4108,7908,2,1,T,0,0,0,F
g,i,9135,4161,5,1,T,0,0,0,F
o,u,9379,3601,7,1,T,0,0,0,F
r,6,1268,2898,8,1,T,0,0,0,F
r,5,7861,17,0,1,T,0,0,0,F
h,y,4041,3484,4,1,T,0,0,0,F
j,r,7380,3973,6,1,T,0,0,0,F
a,u,5134,2292,9,1,T,0,0,0,F
l,t,144,6906,5,1,T,0,0,0,F
u,w,2162,2731,6,1,T,0,0,0,F
j,t,6957,3682,7,1,T,0,0,0,F
g,u,6246,4549,5,1,T,0,0,0,F
